mp_id,model_name,rl_gain_score,mlip_score,simple_structure,structure_validity,smact_validity,cif,converged,relaxed_structures_300
mp-1025919,With_Thinking,1.256996769296606,1.3920746564742021,"P1
3.23608386 3.23608386 29.36366600
90 90 120
Mo 1 0.00000000 0.00000000 0.09390800
W 1 0.00000000 0.00000000 0.46966300
Se 1 0.33333300 0.66666700 0.42339000
Se 1 0.33333300 0.66666700 0.51917400
S 1 0.33333300 0.66666700 0.28187500
S 1 0.33333300 0.66666700 0.65754900
S 1 0.33333300 0.66666700 0.74651500
S 1 0.33333300 0.66666700 0.61296200",True,True,"# generated using pymatgen
data_MoW(SeS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96044196
_cell_length_b   2.96044241
_cell_length_c   39.15136494
_cell_angle_alpha   89.99999620
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00005310
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MoW(SeS2)2
_chemical_formula_sum   'Mo1 W1 Se2 S4'
_cell_volume   297.16008600
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mo  Mo0  1  0.00000000  0.00000000  0.09390800  1
  W  W1  1  -0.00000022  0.00000013  0.46994053  1
  Se  Se2  1  0.33333309  0.66666693  0.42301361  1
  Se  Se3  1  0.33333312  0.66666694  0.51685634  1
  S  S4  1  0.33333300  0.66666700  0.28187878  1
  S  S5  1  0.33333301  0.66666703  0.66101258  1
  S  S6  1  0.33333300  0.66666700  0.74663353  1
  S  S7  1  0.33333299  0.66666697  0.61179264  1
",True,"P1
2.96044196 2.96044241 39.15136494
90 90 120
Mo 1 0.00000000 0.00000000 0.09390800
W 1 -0.00000022 0.00000013 0.46994053
Se 1 0.33333309 0.66666693 0.42301361
Se 1 0.33333312 0.66666694 0.51685634
S 1 0.33333300 0.66666700 0.28187878
S 1 0.33333301 0.66666703 0.66101258
S 1 0.33333300 0.66666700 0.74663353
S 1 0.33333299 0.66666697 0.61179264"
mp-1025919,RL_With_Thinking,1.256996769296606,0.12926204203328417,"P1
3.23552384 3.23552384 27.43391800
90 90 120
Mo 1 0.33333300 0.66666700 0.28175600
W 1 0.00000000 0.00000000 0.09390000
Se 1 0.00000000 0.00000000 0.70371600
Se 1 0.33333300 0.66666700 0.61204300
S 1 0.00000000 0.00000000 0.32380700
S 1 0.33333300 0.66666700 0.04951100
S 1 0.33333300 0.66666700 0.13883500
S 1 0.00000000 0.00000000 0.23923400",True,True,"# generated using pymatgen
data_MoW(SeS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.11661254
_cell_length_b   3.11661192
_cell_length_c   35.20297831
_cell_angle_alpha   90.00000882
_cell_angle_beta   89.99998246
_cell_angle_gamma   120.00001645
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MoW(SeS2)2
_chemical_formula_sum   'Mo1 W1 Se2 S4'
_cell_volume   296.12529672
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mo  Mo0  1  0.33333320  0.66666674  0.28180435  1
  W  W1  1  -0.00000021  0.00000025  0.09387903  1
  Se  Se2  1  0.00000001  -0.00000001  0.70310197  1
  Se  Se3  1  0.33333299  0.66666701  0.61265703  1
  S  S4  1  -0.00000010  0.00000014  0.32698417  1
  S  S5  1  0.33333309  0.66666690  0.04843527  1
  S  S6  1  0.33333312  0.66666683  0.13933401  1
  S  S7  1  -0.00000011  0.00000014  0.23660617  1
",True,"P1
3.11661254 3.11661192 35.20297831
90 90 120
Mo 1 0.33333320 0.66666674 0.28180435
W 1 -0.00000021 0.00000025 0.09387903
Se 1 0.00000001 -0.00000001 0.70310197
Se 1 0.33333299 0.66666701 0.61265703
S 1 -0.00000010 0.00000014 0.32698417
S 1 0.33333309 0.66666690 0.04843527
S 1 0.33333312 0.66666683 0.13933401
S 1 -0.00000011 0.00000014 0.23660617"
mp-1025919,No_Thinking,1.256996769296606,0.029385091930338447,"P1
3.24952258 3.24952258 36.13584000
90 90 120
Mo 1 0.00000000 0.00000000 0.09391500
W 1 0.00000000 0.00000000 0.46965600
W 1 0.33333333 0.66666667 0.28180900
W 1 0.33333333 0.66666667 0.65755600
Se 1 0.00000000 0.00000000 0.32866200
Se 1 0.00000000 0.00000000 0.23469300
S 1 0.00000000 0.00000000 0.70045500
S 1 0.33333333 0.66666667 0.05106500
S 1 0.33333333 0.66666667 0.42682900
S 1 0.33333333 0.66666667 0.13682200
S 1 0.33333333 0.66666667 0.51265100
S 1 0.00000000 0.00000000 0.61471200",True,True,"# generated using pymatgen
data_MoW3(SeS3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.22351315
_cell_length_b   3.22351347
_cell_length_c   37.25275243
_cell_angle_alpha   89.99999696
_cell_angle_beta   90.00000212
_cell_angle_gamma   119.99998741
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MoW3(SeS3)2
_chemical_formula_sum   'Mo1 W3 Se2 S6'
_cell_volume   335.23394575
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mo  Mo0  1  0.00000001  0.00000002  0.09374683  1
  W  W1  1  -0.00000001  -0.00000000  0.46979457  1
  W  W2  1  0.33333336  0.66666667  0.28163190  1
  W  W3  1  0.33333336  0.66666671  0.65776435  1
  Se  Se4  1  -0.00000005  0.00000000  0.32782923  1
  Se  Se5  1  0.00000001  -0.00000000  0.23543346  1
  S  S6  1  0.00000000  -0.00000001  0.69969936  1
  S  S7  1  0.33333334  0.66666667  0.05199865  1
  S  S8  1  0.33333332  0.66666666  0.42786992  1
  S  S9  1  0.33333331  0.66666665  0.13552883  1
  S  S10  1  0.33333335  0.66666669  0.51169709  1
  S  S11  1  -0.00000003  -0.00000002  0.61583080  1
",True,"P1
3.22351315 3.22351347 37.25275243
90 90 120
Mo 1 0.00000001 0.00000002 0.09374683
W 1 -0.00000001 -0.00000000 0.46979457
W 1 0.33333336 0.66666667 0.28163190
W 1 0.33333336 0.66666671 0.65776435
Se 1 -0.00000005 0.00000000 0.32782923
Se 1 0.00000001 -0.00000000 0.23543346
S 1 0.00000000 -0.00000001 0.69969936
S 1 0.33333334 0.66666667 0.05199865
S 1 0.33333332 0.66666666 0.42786992
S 1 0.33333331 0.66666665 0.13552883
S 1 0.33333335 0.66666669 0.51169709
S 1 -0.00000003 -0.00000002 0.61583080"
mp-1025919,RL_No_Thinking,1.256996769296606,0.03520093707465044,"P1
3.23539186 3.23539186 36.55053400
90 90 120
Mo 1 0.00000000 0.00000000 0.09391400
W 1 0.00000000 0.00000000 0.46966100
W 1 0.33333333 0.66666667 0.28180100
Se 1 0.00000000 0.00000000 0.32732700
Se 1 0.00000000 0.00000000 0.23625400
S 1 0.33333333 0.66666667 0.05272800
S 1 0.33333333 0.66666667 0.42833400
S 1 0.33333333 0.66666667 0.13500600
S 1 0.33333333 0.66666667 0.51060600",True,True,"# generated using pymatgen
data_MoW2(SeS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.23426875
_cell_length_b   3.23426872
_cell_length_c   37.72696917
_cell_angle_alpha   89.99999974
_cell_angle_beta   90.00000127
_cell_angle_gamma   120.00000451
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MoW2(SeS2)2
_chemical_formula_sum   'Mo1 W2 Se2 S4'
_cell_volume   341.77062640
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mo  Mo0  1  0.00000000  0.00000001  0.09385964  1
  W  W1  1  0.00000000  0.00000001  0.46955311  1
  W  W2  1  0.33333333  0.66666667  0.28178602  1
  Se  Se3  1  0.00000000  0.00000001  0.32729556  1
  Se  Se4  1  -0.00000000  -0.00000000  0.23627827  1
  S  S5  1  0.33333333  0.66666667  0.05274406  1
  S  S6  1  0.33333333  0.66666667  0.42827160  1
  S  S7  1  0.33333333  0.66666666  0.13501312  1
  S  S8  1  0.33333333  0.66666666  0.51082964  1
",True,"P1
3.23426875 3.23426872 37.72696917
90 90 120
Mo 1 0.00000000 0.00000001 0.09385964
W 1 0.00000000 0.00000001 0.46955311
W 1 0.33333333 0.66666667 0.28178602
Se 1 0.00000000 0.00000001 0.32729556
Se 1 -0.00000000 -0.00000000 0.23627827
S 1 0.33333333 0.66666667 0.05274406
S 1 0.33333333 0.66666667 0.42827160
S 1 0.33333333 0.66666666 0.13501312
S 1 0.33333333 0.66666666 0.51082964"
mp-1102733,With_Thinking,1.2377986907958975,1.3822569438240553,"P1
3.89083810 3.89319704 17.48822683
90 90 90
Ho 1 0.75000000 0.26851903 0.86012708
Ho 1 0.25000000 0.76851903 0.63987292
Ho 1 0.75000000 0.73148097 0.13987292
Ho 1 0.25000000 0.23148097 0.36012708
As 1 0.25000000 0.75404817 0.35243010
As 1 0.75000000 0.25404817 0.14756990
As 1 0.25000000 0.24595183 0.64756990
As 1 0.75000000 0.74595183 0.85243010
S 1 0.75000000 0.76122514 0.57279110
S 1 0.25000000 0.26122514 0.92720890
S 1 0.75000000 0.23877486 0.42720890
S 1 0.25000000 0.73877486 0.07279110",True,True,"# generated using pymatgen
data_HoAsS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.19411397
_cell_length_b   5.92301774
_cell_length_c   9.21225100
_cell_angle_alpha   89.99995984
_cell_angle_beta   89.99998933
_cell_angle_gamma   89.99999769
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoAsS
_chemical_formula_sum   'Ho4 As4 S4'
_cell_volume   283.41332832
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.75000002  0.25060290  0.82618759  1
  Ho  Ho1  1  0.25000001  0.75060282  0.67381241  1
  Ho  Ho2  1  0.75000001  0.74939731  0.17381248  1
  Ho  Ho3  1  0.24999994  0.24939755  0.32618757  1
  As  As4  1  0.24999993  0.74937547  0.33022271  1
  As  As5  1  0.75000004  0.24937472  0.16977729  1
  As  As6  1  0.25000006  0.25062495  0.66977734  1
  As  As7  1  0.74999996  0.75062513  0.83022265  1
  S  S8  1  0.75000009  0.74987806  0.57940651  1
  S  S9  1  0.24999994  0.24987839  0.92059345  1
  S  S10  1  0.74999991  0.25012210  0.42059345  1
  S  S11  1  0.25000008  0.75012058  0.07940655  1
",True,"P1
5.19411397 5.92301774 9.21225100
90 90 90
Ho 1 0.75000002 0.25060290 0.82618759
Ho 1 0.25000001 0.75060282 0.67381241
Ho 1 0.75000001 0.74939731 0.17381248
Ho 1 0.24999994 0.24939755 0.32618757
As 1 0.24999993 0.74937547 0.33022271
As 1 0.75000004 0.24937472 0.16977729
As 1 0.25000006 0.25062495 0.66977734
As 1 0.74999996 0.75062513 0.83022265
S 1 0.75000009 0.74987806 0.57940651
S 1 0.24999994 0.24987839 0.92059345
S 1 0.74999991 0.25012210 0.42059345
S 1 0.25000008 0.75012058 0.07940655"
mp-1102733,RL_With_Thinking,1.2377986907958975,0.7275627045255533,"P1
3.86710275 3.96415141 16.64703620
90 90 90
Ho 1 0.25000000 0.74924076 0.85868004
Ho 1 0.75000000 0.25075924 0.14131996
Ho 1 0.75000000 0.24924076 0.64131996
Ho 1 0.25000000 0.75075924 0.35868004
As 1 0.25000000 0.24850180 0.08936453
As 1 0.75000000 0.75149820 0.91063547
As 1 0.75000000 0.74850180 0.41063547
As 1 0.25000000 0.25149820 0.58936453
S 1 0.25000000 0.24987562 0.77532511
S 1 0.75000000 0.75012438 0.22467489
S 1 0.75000000 0.74987562 0.72467489
S 1 0.25000000 0.25012438 0.27532511",True,True,"# generated using pymatgen
data_HoAsS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29158946
_cell_length_b   4.80044959
_cell_length_c   11.12958925
_cell_angle_alpha   89.99998517
_cell_angle_beta   90.00002646
_cell_angle_gamma   90.00002656
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoAsS
_chemical_formula_sum   'Ho4 As4 S4'
_cell_volume   282.71392023
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.25000005  0.74960572  0.86714022  1
  Ho  Ho1  1  0.74999996  0.25039428  0.13285977  1
  Ho  Ho2  1  0.74999997  0.24960588  0.63285977  1
  Ho  Ho3  1  0.25000000  0.75039413  0.36714024  1
  As  As4  1  0.24999990  0.24969027  0.02154577  1
  As  As5  1  0.75000008  0.75030967  0.97845423  1
  As  As6  1  0.75000004  0.74969069  0.47845422  1
  As  As7  1  0.24999996  0.25030942  0.52154579  1
  S  S8  1  0.25000003  0.24967664  0.73529246  1
  S  S9  1  0.74999999  0.75032334  0.26470752  1
  S  S10  1  0.75000001  0.74967668  0.76470752  1
  S  S11  1  0.25000002  0.25032329  0.23529247  1
",True,"P1
5.29158946 4.80044959 11.12958925
90 90 90
Ho 1 0.25000005 0.74960572 0.86714022
Ho 1 0.74999996 0.25039428 0.13285977
Ho 1 0.74999997 0.24960588 0.63285977
Ho 1 0.25000000 0.75039413 0.36714024
As 1 0.24999990 0.24969027 0.02154577
As 1 0.75000008 0.75030967 0.97845423
As 1 0.75000004 0.74969069 0.47845422
As 1 0.24999996 0.25030942 0.52154579
S 1 0.25000003 0.24967664 0.73529246
S 1 0.74999999 0.75032334 0.26470752
S 1 0.75000001 0.74967668 0.76470752
S 1 0.25000002 0.25032329 0.23529247"
mp-1102733,No_Thinking,1.2377986907958975,0.6313786097786451,"P1
15.09302844 3.91535808 3.95477705
90 90 90
Ho 1 0.13899692 0.75000000 0.23507926
Ho 1 0.36100308 0.25000000 0.73507926
Ho 1 0.63899692 0.75000000 0.26492074
Ho 1 0.86100308 0.25000000 0.76492074
As 1 0.48826295 0.25000000 0.23572970
As 1 0.01173705 0.75000000 0.73572970
As 1 0.98826295 0.25000000 0.26427030
As 1 0.51173705 0.75000000 0.76427030
S 1 0.32227618 0.25000000 0.23586838
S 1 0.17772382 0.75000000 0.73586838
S 1 0.82227618 0.25000000 0.26413162
S 1 0.67772382 0.75000000 0.76413162",True,True,"# generated using pymatgen
data_HoAsS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   14.69212225
_cell_length_b   4.08588760
_cell_length_c   4.89560919
_cell_angle_alpha   89.99987435
_cell_angle_beta   90.00001434
_cell_angle_gamma   89.99999705
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoAsS
_chemical_formula_sum   'Ho4 As4 S4'
_cell_volume   293.88518319
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.15332236  0.75000006  0.21663822  1
  Ho  Ho1  1  0.34667763  0.25000002  0.71663832  1
  Ho  Ho2  1  0.65332234  0.74999993  0.28336180  1
  Ho  Ho3  1  0.84667763  0.24999995  0.78336199  1
  As  As4  1  0.49900156  0.25000006  0.16520888  1
  As  As5  1  0.00099844  0.75000013  0.66520853  1
  As  As6  1  0.99900152  0.24999990  0.33479098  1
  As  As7  1  0.50099849  0.75000000  0.83479095  1
  S  S8  1  0.27022915  0.25000006  0.21650488  1
  S  S9  1  0.22977082  0.75000004  0.71650499  1
  S  S10  1  0.77022919  0.24999993  0.28349517  1
  S  S11  1  0.72977086  0.74999992  0.78349529  1
",True,"P1
14.69212225 4.08588760 4.89560919
89.9999 90 90
Ho 1 0.15332236 0.75000006 0.21663822
Ho 1 0.34667763 0.25000002 0.71663832
Ho 1 0.65332234 0.74999993 0.28336180
Ho 1 0.84667763 0.24999995 0.78336199
As 1 0.49900156 0.25000006 0.16520888
As 1 0.00099844 0.75000013 0.66520853
As 1 0.99900152 0.24999990 0.33479098
As 1 0.50099849 0.75000000 0.83479095
S 1 0.27022915 0.25000006 0.21650488
S 1 0.22977082 0.75000004 0.71650499
S 1 0.77022919 0.24999993 0.28349517
S 1 0.72977086 0.74999992 0.78349529"
mp-1102733,RL_No_Thinking,1.2377986907958975,0.04827415828124959,"P1
17.26563836 3.95541436 3.97987695
90 90 90
Ho 1 0.63790752 0.25000000 0.24145678
Ho 1 0.36209248 0.75000000 0.75854322
Ho 1 0.86209248 0.75000000 0.74145678
Ho 1 0.13790752 0.25000000 0.25854322
As 1 0.50214552 0.25000000 0.75017216
As 1 0.49785448 0.75000000 0.24982784
As 1 0.99785448 0.75000000 0.25017216
As 1 0.00214552 0.25000000 0.74982784
S 1 0.78155392 0.25000000 0.24862073
S 1 0.21844608 0.75000000 0.75137927
S 1 0.71844608 0.75000000 0.74862073
S 1 0.28155392 0.25000000 0.25137927",True,True,"# generated using pymatgen
data_HoAsS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   16.74782583
_cell_length_b   3.84064125
_cell_length_c   3.84052693
_cell_angle_alpha   89.99999647
_cell_angle_beta   90.00000054
_cell_angle_gamma   89.99999997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoAsS
_chemical_formula_sum   'Ho4 As4 S4'
_cell_volume   247.03187362
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.64583741  0.25000001  0.24617900  1
  Ho  Ho1  1  0.35416259  0.75000001  0.75382099  1
  Ho  Ho2  1  0.85416259  0.75000000  0.74617901  1
  Ho  Ho3  1  0.14583741  0.24999998  0.25382098  1
  As  As4  1  0.50008568  0.25000001  0.74852788  1
  As  As5  1  0.49991432  0.75000000  0.25147212  1
  As  As6  1  0.99991432  0.75000002  0.24852787  1
  As  As7  1  0.00008568  0.24999999  0.75147211  1
  S  S8  1  0.81500320  0.25000000  0.24631781  1
  S  S9  1  0.18499681  0.74999999  0.75368221  1
  S  S10  1  0.68499680  0.74999999  0.74631781  1
  S  S11  1  0.31500319  0.25000000  0.25368221  1
",True,"P1
16.74782583 3.84064125 3.84052693
90 90 90
Ho 1 0.64583741 0.25000001 0.24617900
Ho 1 0.35416259 0.75000001 0.75382099
Ho 1 0.85416259 0.75000000 0.74617901
Ho 1 0.14583741 0.24999998 0.25382098
As 1 0.50008568 0.25000001 0.74852788
As 1 0.49991432 0.75000000 0.25147212
As 1 0.99991432 0.75000002 0.24852787
As 1 0.00008568 0.24999999 0.75147211
S 1 0.81500320 0.25000000 0.24631781
S 1 0.18499681 0.74999999 0.75368221
S 1 0.68499680 0.74999999 0.74631781
S 1 0.31500319 0.25000000 0.25368221"
mp-2085,With_Thinking,1.2253297170003261,0.06723805084635437,"P1
5.13999355 5.13999277 5.13999301
60 60 60
Pr 1 0.87500000 0.87500000 0.87500000
Pr 1 0.12500000 0.12500000 0.12500000
Co 1 0.50000000 0.50000000 0.50000000
Co 1 0.50000000 0.50000000 -0.00000000
Co 1 -0.00000000 0.50000000 0.50000000
Co 1 0.50000000 0.00000000 0.50000000",True,True,"# generated using pymatgen
data_PrCo2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.19316047
_cell_length_b   5.19316052
_cell_length_c   5.19316040
_cell_angle_alpha   60.00000122
_cell_angle_beta   60.00000282
_cell_angle_gamma   60.00000042
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrCo2
_chemical_formula_sum   'Pr2 Co4'
_cell_volume   99.03307013
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.87500000  0.87499999  0.87500001  1
  Pr  Pr1  1  0.12500000  0.12500000  0.12499999  1
  Co  Co2  1  0.50000000  0.50000000  0.50000000  1
  Co  Co3  1  0.50000000  0.50000000  -0.00000000  1
  Co  Co4  1  -0.00000000  0.50000000  0.50000000  1
  Co  Co5  1  0.50000000  -0.00000000  0.50000000  1
",True,"P1
5.19316047 5.19316052 5.19316040
60 60 60
Pr 1 0.87500000 0.87499999 0.87500001
Pr 1 0.12500000 0.12500000 0.12499999
Co 1 0.50000000 0.50000000 0.50000000
Co 1 0.50000000 0.50000000 -0.00000000
Co 1 -0.00000000 0.50000000 0.50000000
Co 1 0.50000000 -0.00000000 0.50000000"
mp-2085,RL_With_Thinking,1.2253297170003261,0.06723550771484366,"P1
5.18422567 5.18422550 5.18422639
60 60 60
Pr 1 0.12500000 0.12500000 0.12500000
Pr 1 0.87500000 0.87500000 0.87500000
Co 1 0.50000000 0.50000000 0.50000000
Co 1 0.50000000 0.50000000 -0.00000000
Co 1 0.00000000 0.50000000 0.50000000
Co 1 0.50000000 -0.00000000 0.50000000",True,True,"# generated using pymatgen
data_PrCo2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.19399016
_cell_length_b   5.19399003
_cell_length_c   5.19399038
_cell_angle_alpha   59.99999958
_cell_angle_beta   59.99999900
_cell_angle_gamma   59.99999820
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrCo2
_chemical_formula_sum   'Pr2 Co4'
_cell_volume   99.08054047
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.12500000  0.12500000  0.12500000  1
  Pr  Pr1  1  0.87500000  0.87500000  0.87500000  1
  Co  Co2  1  0.50000000  0.50000000  0.50000000  1
  Co  Co3  1  0.50000000  0.50000000  -0.00000000  1
  Co  Co4  1  -0.00000000  0.50000000  0.50000000  1
  Co  Co5  1  0.50000000  0.00000000  0.50000000  1
",True,"P1
5.19399016 5.19399003 5.19399038
60 60 60
Pr 1 0.12500000 0.12500000 0.12500000
Pr 1 0.87500000 0.87500000 0.87500000
Co 1 0.50000000 0.50000000 0.50000000
Co 1 0.50000000 0.50000000 -0.00000000
Co 1 -0.00000000 0.50000000 0.50000000
Co 1 0.50000000 0.00000000 0.50000000"
